instance_index,original_test_index,decile1,decile3,fam_inc,lsat,ugpa,gender,race1,fulltime,predicted_class,prediction_score,target_law
329,3710,4.0,5.0,3.0,35.0,3.3,0,0,2.0,0,0.12569514968634196,0
330,8426,8.0,7.0,4.0,30.5,3.6,0,0,1.0,0,0.0,0
331,17086,7.0,4.0,4.0,36.0,3.0,1,0,1.0,0,0.04,0
332,18741,4.0,5.0,4.0,42.0,3.8,0,0,1.0,0,0.0,0
333,234,6.0,8.0,3.0,36.0,3.5,0,0,1.0,0,0.0,0
334,17332,5.0,4.0,4.0,38.0,3.0,0,0,1.0,0,0.06,0
335,4186,10.0,10.0,4.0,38.0,3.3,0,0,1.0,0,0.0,1
336,5659,5.0,4.0,3.0,36.0,3.2,1,0,1.0,0,0.02,0
337,889,8.0,6.0,2.0,35.0,3.5,1,0,1.0,0,0.0,1
338,15529,2.0,2.0,4.0,33.5,3.1,1,0,1.0,0,0.059668075162291306,0
339,4462,9.0,8.0,3.0,46.0,3.3,0,0,1.0,0,0.0,0
340,15441,2.0,1.0,4.0,37.0,3.1,0,0,1.0,0,0.06,0
341,19680,4.0,4.0,4.0,28.0,2.5,1,0,1.0,0,0.15959110267669968,1
342,5894,6.0,7.0,4.0,44.0,3.2,1,0,1.0,0,0.01,0
343,8610,6.0,6.0,3.0,37.0,3.6,0,0,1.0,0,0.04,0
344,13527,3.0,5.0,3.0,42.0,3.7,0,3,1.0,0,0.0,0
345,9215,7.0,6.0,3.0,26.0,3.6,0,0,1.0,0,0.22,0
346,470,3.0,5.0,4.0,35.0,3.5,1,0,1.0,0,0.2181782044794674,0
347,18697,10.0,9.0,2.0,39.0,3.8,0,0,1.0,0,0.0,0
348,6437,3.0,2.0,4.0,32.0,3.2,0,0,1.0,0,0.2929422599040551,0
349,6772,9.0,3.0,5.0,35.0,3.2,1,0,1.0,0,0.14,0
350,12011,6.0,6.0,3.0,45.0,3.9,1,1,1.0,0,0.0,0
351,4197,8.0,7.0,4.0,28.0,3.3,0,2,1.0,0,0.06,0
352,20111,6.0,5.0,3.0,37.0,2.3,1,1,1.0,0,0.35,0
353,8511,6.0,6.0,4.0,40.0,3.6,1,0,1.0,0,0.0,0
354,15361,7.0,6.0,4.0,35.0,3.1,0,0,1.0,0,0.0,0
355,8604,3.0,2.0,3.0,36.0,3.6,0,0,1.0,0,0.05,0
356,4361,5.0,6.0,3.0,40.0,3.3,0,0,1.0,0,0.018543124459470085,0
357,11959,6.0,6.0,3.0,40.0,3.9,1,0,1.0,0,0.0,0
358,5850,8.0,7.0,4.0,37.0,3.2,1,0,1.0,0,0.01682910721648085,0
359,11389,3.0,2.0,1.0,35.0,2.8,0,0,1.0,0,0.2,0
360,1770,1.0,2.0,3.0,47.0,3.4,0,0,1.0,0,0.05,0
361,19512,9.0,7.0,2.0,35.0,3.8,1,0,1.0,0,0.02,0
362,9492,2.0,2.0,3.0,36.0,2.9,1,0,1.0,0,0.33796306474661975,0
363,5332,5.0,6.0,3.0,28.5,3.3,1,2,1.0,0,0.35,0
364,6117,3.0,3.0,3.0,36.0,3.2,1,0,1.0,0,0.08939894255408869,0
365,6351,7.0,8.0,2.0,45.0,3.2,0,0,1.0,0,0.0,0
366,16178,2.0,3.0,4.0,40.0,3.1,1,0,1.0,0,0.02,0
367,3486,5.0,8.0,4.0,34.0,3.4,0,0,1.0,0,0.11,0
368,6137,6.0,3.0,1.0,30.0,3.2,1,0,1.0,0,0.3,0
369,4389,9.0,8.0,4.0,35.0,3.3,1,0,1.0,0,0.0,0
370,19443,1.0,2.0,4.0,41.0,3.8,0,2,1.0,0,0.038866042469861084,0
371,1842,3.0,4.0,3.0,37.0,3.4,0,0,2.0,0,0.08,0
372,4133,2.0,2.0,3.0,25.5,3.3,1,2,1.0,0,0.2736582144329617,1
373,14938,10.0,8.0,1.0,33.0,3.1,0,0,1.0,0,0.01,1
374,18614,8.0,7.0,3.0,47.0,2.6,1,0,2.0,0,0.03,0
375,14994,5.0,6.0,3.0,36.0,3.1,1,0,1.0,0,0.02,0
376,15777,5.0,5.0,3.0,34.0,3.1,1,0,1.0,0,0.0,0
377,19817,9.0,8.0,4.0,43.0,2.5,1,0,1.0,0,0.01,0
378,2191,5.0,8.0,4.0,38.0,3.4,0,0,2.0,0,0.04,0
379,18509,3.0,3.0,3.0,32.0,2.6,0,3,1.0,0,0.2754641698794444,0
380,5759,6.0,7.0,3.0,38.0,3.2,0,0,1.0,0,0.0,0
381,6627,10.0,9.0,3.0,35.0,3.2,0,0,1.0,0,0.0,0
382,3168,5.0,5.0,4.0,44.0,3.4,0,0,1.0,0,0.0,0
383,7746,7.0,7.0,4.0,37.0,2.4,1,0,2.0,0,0.11,0
384,2044,10.0,10.0,3.0,45.0,3.4,1,0,1.0,0,0.008866042469861085,0
385,10234,6.0,3.0,3.0,39.0,2.9,1,0,1.0,0,0.05,0
386,12405,7.0,8.0,1.0,42.0,3.9,1,0,1.0,0,0.0,0
387,8812,6.0,9.0,5.0,43.0,3.6,1,0,1.0,0,0.01,0
388,13572,3.0,2.0,3.0,30.0,3.7,1,0,1.0,0,0.1788660424698611,0
389,10606,7.0,5.0,4.0,32.0,2.9,1,0,1.0,0,0.12,0
390,11916,10.0,10.0,4.0,48.0,3.9,1,2,1.0,0,0.0,0
391,3476,6.0,4.0,4.0,38.0,3.4,0,0,1.0,0,0.03,0
392,2210,9.0,7.0,3.0,38.0,3.4,1,0,1.0,0,0.008866042469861085,0
393,13772,4.0,5.0,3.0,39.0,2.7,0,0,1.0,0,0.10342723462606411,0
394,10156,3.0,3.0,3.0,37.0,2.9,1,3,2.0,0,0.12796306474661978,0
395,5336,4.0,3.0,3.0,38.0,3.3,1,0,1.0,0,0.01,0
396,12041,9.0,10.0,4.0,46.0,3.9,1,0,1.0,0,0.0,0
397,12893,9.0,10.0,4.0,44.0,3.7,1,0,1.0,0,0.0,0
398,9727,3.0,3.0,1.0,36.0,2.9,0,0,1.0,0,0.13,0
399,11812,7.0,9.0,5.0,36.0,3.9,1,0,1.0,0,0.05,0
400,1892,9.0,4.0,4.0,35.0,3.4,0,0,2.0,0,0.27,0
401,17835,8.0,9.0,4.0,44.0,3.0,0,0,1.0,0,0.044358044005009534,0
402,19436,1.0,2.0,4.0,46.0,3.8,1,0,1.0,0,0.03,0
403,2635,2.0,2.0,5.0,38.0,3.4,0,0,1.0,0,0.03,0
404,5347,8.0,6.0,4.0,35.0,3.3,1,0,1.0,0,0.03796306474661977,0
405,16616,10.0,10.0,3.0,34.0,3.0,1,0,1.0,0,0.0,0
406,6762,9.0,8.0,3.0,31.5,3.2,0,0,1.0,0,0.0,0
407,1695,4.0,3.0,3.0,28.0,3.5,1,0,1.0,0,0.08,1
408,11619,9.0,7.0,3.0,43.0,2.8,0,0,1.0,0,0.0,0
409,4766,6.0,5.0,4.0,36.0,3.3,1,0,1.0,0,0.01682910721648085,0
410,718,2.0,2.0,3.0,31.0,3.5,0,0,1.0,0,0.32469016637990433,0
411,19510,10.0,10.0,3.0,42.0,3.8,1,0,1.0,0,0.0,0
412,15075,10.0,8.0,4.0,36.5,3.1,0,0,2.0,0,0.0,0
413,17610,6.0,2.0,4.0,35.0,3.0,0,0,1.0,0,0.27,0
414,9998,8.0,8.0,5.0,31.0,2.9,0,0,1.0,0,0.04,0
415,1509,8.0,7.0,3.0,46.0,3.5,1,0,1.0,0,0.02,0
416,4472,9.0,9.0,3.0,45.0,3.3,1,0,1.0,0,0.0,0
417,14168,5.0,4.0,4.0,38.0,2.7,1,0,1.0,0,0.163595874162828,1
418,9096,3.0,5.0,4.0,35.0,3.6,0,0,1.0,0,0.09,0
419,6893,3.0,6.0,4.0,37.5,3.2,0,0,1.0,0,0.02,0
420,15645,4.0,1.0,4.0,42.0,3.1,1,0,1.0,0,0.10886604246986108,0
421,187,6.0,3.0,3.0,41.0,3.5,1,0,1.0,0,0.09,0
422,8223,2.0,1.0,2.0,36.0,3.6,0,3,1.0,0,0.38275523670972034,1
423,16774,5.0,5.0,5.0,40.0,3.0,0,0,1.0,0,0.03,0
424,16556,7.0,5.0,2.0,33.0,3.0,0,1,1.0,0,0.03,0
425,3024,10.0,10.0,3.0,41.0,3.4,1,0,1.0,0,0.0,0
426,16548,8.0,7.0,3.0,33.0,3.0,1,0,1.0,0,0.14934650006668485,0
427,1257,7.0,6.0,3.0,35.0,3.5,0,0,1.0,0,0.019214331142675428,0
428,17663,6.0,8.0,4.0,32.0,3.0,1,0,1.0,0,0.18,0
429,16141,2.0,2.0,3.0,44.0,3.1,1,0,1.0,0,0.15,0
430,7033,3.0,2.0,3.0,37.0,3.2,0,2,1.0,0,0.1737154006994203,0
431,6333,1.0,1.0,2.0,41.0,3.2,1,0,1.0,0,0.06405612372767953,0
432,2504,7.0,6.0,4.0,37.0,3.4,0,0,1.0,0,0.0,0
433,16354,1.0,4.0,1.0,42.0,3.1,1,0,1.0,0,0.04,0
434,10019,10.0,10.0,4.0,37.0,2.9,0,0,1.0,0,0.0,0
435,15115,9.0,6.0,4.0,33.0,3.1,0,0,2.0,0,0.19,1
436,19354,10.0,9.0,3.0,33.0,3.8,0,0,1.0,0,0.0,0
437,9614,4.0,2.0,4.0,40.0,2.9,1,0,1.0,0,0.2232136525237385,0
438,11152,6.0,6.0,4.0,30.0,2.8,0,0,1.0,0,0.05,0
439,17271,6.0,8.0,4.0,38.0,3.0,0,0,1.0,0,0.1,0
440,17477,3.0,2.0,5.0,34.0,3.0,1,0,1.0,0,0.24831817871530126,0
441,15766,5.0,7.0,4.0,26.0,3.1,1,0,2.0,0,0.1,0
442,8309,2.0,1.0,3.0,39.0,3.6,0,0,1.0,0,0.06796306474661977,0
443,1831,6.0,4.0,2.0,30.0,3.4,1,0,1.0,0,0.07,0
444,8158,3.0,5.0,4.0,39.0,3.6,0,0,1.0,0,0.0,0
445,13314,10.0,10.0,5.0,47.0,3.7,1,0,1.0,0,0.0,0
446,12963,6.0,6.0,3.0,32.0,3.7,0,0,1.0,0,0.13,0
447,14266,6.0,2.0,4.0,29.0,2.7,0,2,1.0,0,0.29,1
448,3185,9.0,9.0,4.0,38.0,3.4,1,0,1.0,0,0.0,0
449,10326,10.0,10.0,4.0,33.0,2.9,1,0,1.0,0,0.0,0
450,5252,5.0,5.0,4.0,39.0,3.3,0,2,1.0,0,0.02,0
451,4537,3.0,2.0,4.0,31.0,3.3,1,0,1.0,0,0.11886604246986109,1
452,4863,7.0,8.0,2.0,31.0,3.3,1,1,1.0,0,0.0,0
453,3787,8.0,9.0,4.0,37.0,3.3,1,0,1.0,0,0.0,0
454,2975,4.0,2.0,3.0,32.0,3.4,0,0,1.0,0,0.06682910721648085,0
455,3924,10.0,9.0,3.0,34.0,3.3,0,3,1.0,0,0.0,0
456,10017,7.0,6.0,4.0,32.0,2.9,0,0,1.0,0,0.18,0
457,11864,10.0,10.0,3.0,38.0,3.9,1,0,1.0,0,0.0,0
458,13243,8.0,8.0,4.0,36.0,3.7,0,0,1.0,0,0.0,0
459,13468,4.0,6.0,3.0,45.0,3.7,1,0,1.0,0,0.0,0
460,6568,7.0,5.0,4.0,28.0,3.2,0,0,1.0,0,0.08,1
461,11360,9.0,9.0,3.0,35.0,2.8,1,0,1.0,0,0.023320075492258452,0
462,14240,5.0,4.0,4.0,39.0,2.7,0,0,2.0,0,0.34,0
463,9356,6.0,8.0,4.0,34.0,3.6,1,0,1.0,0,0.028866042469861086,0
464,10883,10.0,9.0,4.0,34.0,2.8,1,0,1.0,0,0.0,0
465,591,10.0,9.0,4.0,47.0,3.5,1,0,1.0,0,0.0,0
466,17951,7.0,8.0,3.0,33.0,3.0,0,0,1.0,0,0.02,0
467,6590,6.0,8.0,5.0,41.0,3.2,1,0,1.0,0,0.0,1
468,12506,6.0,5.0,4.0,37.5,3.7,1,0,1.0,0,0.0,1
469,12079,7.0,9.0,2.0,41.0,3.9,0,0,1.0,0,0.0,0
470,10059,10.0,10.0,2.0,39.0,2.9,0,0,2.0,0,0.0,0
471,10160,7.0,5.0,5.0,45.0,2.9,1,0,1.0,0,0.0,0
472,3224,1.0,2.0,3.0,38.0,3.4,0,0,1.0,0,0.08435804400500953,0
473,8609,7.0,7.0,4.0,30.0,3.6,0,0,1.0,0,0.01,0
474,13,6.0,6.0,3.0,42.0,3.5,1,0,1.0,0,0.0,0
475,496,8.0,4.0,5.0,44.0,3.5,1,0,1.0,0,0.0,0
476,14013,5.0,6.0,3.0,45.0,2.7,1,0,1.0,0,0.01,0
477,5868,9.0,9.0,3.0,40.0,3.2,0,1,1.0,0,0.01,0
478,16007,7.0,3.0,3.0,36.0,3.1,1,2,1.0,0,0.08,0
479,19334,10.0,8.0,3.0,42.0,3.8,1,0,2.0,0,0.0,0
480,11441,2.0,3.0,4.0,33.5,2.8,0,0,1.0,0,0.08939894255408869,0
481,13659,8.0,8.0,4.0,35.0,3.7,0,0,1.0,0,0.0,0
482,11173,7.0,7.0,3.0,38.0,2.8,0,0,1.0,0,0.0,0
483,3494,6.0,7.0,4.0,32.0,3.4,1,0,1.0,0,0.0,0
484,2485,7.0,6.0,4.0,31.5,3.4,0,0,1.0,0,0.03736200730070845,0
485,20161,8.0,8.0,3.0,40.0,2.3,1,0,2.0,0,0.0,0
486,6203,9.0,10.0,4.0,45.0,3.2,0,0,1.0,0,0.03,0
487,8479,10.0,10.0,4.0,44.0,3.6,0,0,1.0,0,0.0,0
488,1213,10.0,10.0,2.0,37.0,3.5,0,0,1.0,0,0.0,0
489,4877,6.0,6.0,4.0,47.0,3.3,0,4,1.0,0,0.0,0
490,15079,7.0,8.0,3.0,44.0,3.1,1,0,2.0,0,0.0,0
491,7935,9.0,8.0,2.0,35.0,3.6,1,0,1.0,0,0.0,0
492,2514,8.0,9.0,4.0,39.0,3.4,0,0,1.0,0,0.0,0
493,1103,8.0,8.0,3.0,32.0,3.5,0,3,1.0,0,0.02,0
494,12095,10.0,1.0,4.0,42.0,3.9,1,0,1.0,0,0.03,0
495,5819,8.0,8.0,3.0,42.0,3.2,1,0,1.0,0,0.0,0
496,16425,7.0,7.0,4.0,41.0,3.0,0,0,1.0,0,0.0,0
497,7642,5.0,4.0,3.0,37.0,2.4,1,0,1.0,0,0.17,0
498,4183,3.0,2.0,3.0,41.0,3.3,1,0,1.0,0,0.02,0
499,15268,10.0,6.0,4.0,47.0,3.1,1,0,1.0,0,0.0,0
500,19100,10.0,9.0,4.0,33.0,3.8,1,0,1.0,0,0.01,0
501,5973,4.0,4.0,3.0,34.0,3.2,1,0,1.0,0,0.02,0
502,17004,3.0,3.0,4.0,41.0,3.0,0,0,1.0,0,0.01,0
503,3597,5.0,6.0,3.0,32.0,3.4,1,4,1.0,0,0.0,0
504,102,6.0,5.0,3.0,38.0,3.5,0,0,1.0,0,0.0,0
505,5619,6.0,3.0,3.0,39.0,3.2,1,0,1.0,0,0.19,0
506,17744,6.0,7.0,3.0,35.0,3.0,0,0,1.0,0,0.01,0
507,4823,8.0,8.0,4.0,43.0,3.3,1,0,1.0,0,0.0,0
508,16921,5.0,4.0,4.0,42.0,3.0,0,0,1.0,0,0.0,0
509,14801,6.0,6.0,4.0,32.7,3.1,0,0,1.0,0,0.0,0
510,7521,4.0,5.0,5.0,31.0,2.4,1,0,2.0,0,0.19,0
511,2843,8.0,7.0,3.0,43.0,3.4,0,0,1.0,0,0.0,0
512,12739,7.0,8.0,4.0,42.0,3.7,1,0,1.0,0,0.0,0
513,12530,4.0,3.0,2.0,46.0,3.7,1,0,1.0,0,0.02,0
514,19122,4.0,7.0,4.0,34.0,3.8,0,0,1.0,0,0.02,0
515,18898,9.0,10.0,3.0,39.0,3.8,1,0,1.0,0,0.0,0
516,19270,10.0,9.0,3.0,34.0,3.8,0,0,1.0,0,0.0,0
517,6456,2.0,1.0,4.0,42.0,3.2,1,0,1.0,0,0.32169221965001393,0
518,3434,7.0,5.0,4.0,26.0,3.4,0,2,1.0,0,0.2,0
519,5593,7.0,8.0,3.0,41.5,3.2,0,0,1.0,0,0.0,0
520,2595,3.0,3.0,3.0,25.5,3.4,0,1,2.0,0,0.24,0
521,12371,8.0,8.0,3.0,31.0,3.9,1,0,1.0,0,0.0,0
522,3921,6.0,7.0,3.0,34.0,3.3,1,0,1.0,0,0.028866042469861086,0
523,15919,3.0,2.0,3.0,35.0,3.1,1,0,1.0,0,0.10456119215620302,0
524,4022,9.0,9.0,4.0,46.0,3.3,0,0,1.0,0,0.0,0
525,13586,4.0,5.0,4.0,44.0,3.7,1,0,1.0,0,0.03,0
526,1627,9.0,9.0,3.0,37.0,3.5,1,0,1.0,0,0.0,0
527,14060,2.0,2.0,2.0,26.0,2.7,1,1,1.0,0,0.38,1
528,7665,1.0,1.0,4.0,31.0,2.4,1,4,1.0,0,0.2777320849397222,0
529,15085,5.0,5.0,4.0,32.0,3.1,1,3,1.0,0,0.07,0
530,11749,10.0,10.0,4.0,42.0,3.9,1,0,2.0,0,0.0,0
531,19036,7.0,8.0,3.0,40.0,3.8,0,0,1.0,0,0.0,0
532,9747,4.0,2.0,4.0,35.0,2.9,1,0,1.0,0,0.06839032865209208,0
533,7015,4.0,6.0,3.0,32.0,3.2,1,0,1.0,0,0.22071740511712382,0
534,4050,10.0,7.0,4.0,44.0,3.3,1,0,1.0,0,0.02,0
535,11467,2.0,2.0,3.0,35.0,2.8,0,0,1.0,0,0.26,1
536,2465,3.0,3.0,4.0,36.5,3.4,0,0,1.0,0,0.10886604246986108,0
537,18180,4.0,4.0,3.0,38.0,2.6,1,0,1.0,0,0.21826498502394975,0
538,3429,2.0,1.0,4.0,38.5,3.4,0,0,1.0,0,0.01,1
539,15136,10.0,10.0,4.0,42.0,3.1,0,0,1.0,0,0.0,0
540,10207,5.0,4.0,4.0,36.0,2.9,0,0,1.0,0,0.17335907726438038,0
541,18648,5.0,6.0,1.0,41.0,3.8,0,0,1.0,0,0.0,0
542,6994,1.0,1.0,3.0,42.0,3.2,1,0,1.0,0,0.29190177747719687,0
543,8737,6.0,6.0,4.0,44.0,3.6,0,0,1.0,0,0.0,0
544,15335,8.0,10.0,3.0,44.0,3.1,1,0,1.0,0,0.0,0
545,19550,10.0,10.0,4.0,38.0,3.8,1,0,1.0,0,0.0,0
546,7675,10.0,8.0,3.0,41.0,2.4,1,0,1.0,0,0.0,0
547,13610,6.0,8.0,4.0,46.0,3.7,0,0,1.0,0,0.0,0
548,6997,10.0,10.0,2.0,48.0,3.2,1,0,1.0,0,0.0,0
549,19123,3.0,2.0,3.0,37.0,3.8,0,2,1.0,0,0.39452183599161117,0
550,11183,10.0,10.0,4.0,42.0,2.8,0,0,1.0,0,0.0,0
551,8635,6.0,7.0,5.0,45.0,3.6,1,0,1.0,0,0.01,0
552,11679,3.0,1.0,3.0,42.0,2.8,1,1,1.0,0,0.10886604246986108,0
553,10491,10.0,10.0,4.0,33.0,2.9,1,0,1.0,0,0.0,0
554,16409,9.0,7.0,3.0,38.0,3.0,1,0,1.0,0,0.01,0
555,11872,10.0,10.0,4.0,32.0,3.9,0,0,1.0,0,0.0,0
556,10854,9.0,7.0,4.0,34.0,2.8,1,0,2.0,0,0.04886604246986108,0
557,12435,2.0,2.0,2.0,37.5,3.7,0,0,1.0,0,0.23257340840705581,1
558,10148,5.0,6.0,4.0,40.0,2.9,1,0,1.0,0,0.039690159685645016,0
559,1942,10.0,10.0,3.0,34.0,3.4,1,0,1.0,0,0.0,0
560,13073,3.0,2.0,2.0,39.0,3.7,1,0,1.0,0,0.12,0
561,5734,1.0,2.0,5.0,39.0,3.2,0,0,1.0,0,0.09,0
562,6132,3.0,4.0,4.0,37.0,3.2,0,0,1.0,0,0.01,0
563,1165,8.0,7.0,3.0,35.0,3.5,1,0,1.0,0,0.21325780538821154,0
564,2355,4.0,2.0,3.0,41.0,3.4,0,0,1.0,0,0.11,0
565,20255,7.0,7.0,4.0,28.0,2.3,1,0,1.0,0,0.06,0
566,18640,8.0,7.0,3.0,37.0,3.8,0,0,1.0,0,0.0,0
567,10205,6.0,6.0,4.0,38.0,2.9,1,0,1.0,0,0.0,1
568,7363,9.0,9.0,4.0,34.0,3.2,1,0,2.0,0,0.0,0
569,1788,9.0,8.0,4.0,43.0,3.4,1,0,1.0,0,0.0,0
570,14940,10.0,9.0,5.0,42.0,3.1,1,0,1.0,0,0.0,0
571,6593,3.0,6.0,5.0,24.0,3.2,0,0,1.0,0,0.06,0
572,10378,4.0,3.0,3.0,33.0,2.9,1,0,1.0,0,0.02,0
573,5148,7.0,7.0,4.0,36.5,3.3,1,0,1.0,0,0.0,0
574,4080,3.0,7.0,3.0,39.0,3.3,0,0,1.0,0,0.0,0
575,19482,10.0,10.0,4.0,40.0,3.8,1,0,1.0,0,0.0,0
576,15592,5.0,5.0,5.0,40.0,3.1,1,0,1.0,0,0.07,0
577,13304,9.0,10.0,5.0,46.0,3.7,1,0,1.0,0,0.0,0
578,2782,7.0,8.0,4.0,32.5,3.4,0,0,1.0,0,0.01,0
579,18626,10.0,10.0,2.0,22.0,2.6,0,0,2.0,0,0.01,0
580,18122,5.0,3.0,3.0,40.0,2.6,1,0,1.0,0,0.12921433114267544,0
581,19505,8.0,7.0,4.0,39.0,3.8,0,0,1.0,0,0.0,0
582,7360,1.0,3.0,4.0,29.0,3.2,0,0,2.0,0,0.36,0
583,15212,6.0,6.0,3.0,30.0,3.1,1,0,1.0,0,0.02,0
584,7380,9.0,10.0,3.0,37.0,3.2,0,0,2.0,0,0.21,0
585,13510,4.0,3.0,4.0,36.0,3.7,1,0,1.0,0,0.01,0
586,16785,8.0,7.0,3.0,37.0,3.0,1,0,1.0,0,0.01644325017886451,0
587,15966,5.0,5.0,4.0,41.0,3.1,1,0,1.0,0,0.0,0
588,12710,5.0,4.0,4.0,47.0,3.7,1,0,1.0,0,0.0,0
589,4421,9.0,8.0,4.0,40.0,3.3,0,0,1.0,0,0.019398942554088684,0
590,3107,10.0,8.0,4.0,35.0,3.4,1,0,2.0,0,0.0,0
591,7159,3.0,4.0,3.0,40.0,3.2,1,0,1.0,0,0.0,0
592,822,1.0,1.0,4.0,42.0,3.5,0,0,1.0,0,0.04,0
593,12334,8.0,9.0,5.0,48.0,3.9,1,0,1.0,0,0.0,0
594,9662,7.0,5.0,4.0,36.0,2.9,1,0,1.0,0,0.0,0
595,14092,7.0,8.0,3.0,38.0,2.7,1,0,1.0,0,0.0,0
596,13245,9.0,10.0,4.0,41.0,3.7,0,0,1.0,0,0.0,0
597,1545,8.0,5.0,4.0,40.0,3.5,1,0,1.0,0,0.02,0
598,3000,2.0,4.0,4.0,37.0,3.4,1,0,1.0,0,0.12620662779085495,0
599,9683,6.0,5.0,3.0,40.0,2.9,1,0,1.0,0,0.0,0
600,18290,8.0,6.0,4.0,35.0,2.6,1,2,1.0,0,0.02,0
601,13129,6.0,8.0,4.0,35.0,3.7,1,0,1.0,0,0.0,0
602,19375,7.0,6.0,3.0,46.0,3.8,0,0,1.0,0,0.03,0
603,13980,10.0,10.0,3.0,39.0,2.7,1,0,1.0,0,0.0,0
604,3657,7.0,7.0,3.0,35.0,3.3,1,0,1.0,0,0.02682910721648085,0
605,15012,2.0,2.0,4.0,35.0,3.1,0,0,1.0,0,0.11377552329887845,0
606,4787,7.0,5.0,4.0,35.0,3.3,1,0,1.0,0,0.0072270165111986825,0
607,11391,10.0,10.0,4.0,43.0,2.8,0,0,1.0,0,0.0,0
608,4325,6.0,8.0,3.0,39.0,3.3,0,0,1.0,0,0.0,0
609,19616,8.0,8.0,3.0,32.0,2.5,1,0,1.0,0,0.0,0
610,6009,9.0,8.0,3.0,37.5,3.2,1,0,1.0,0,0.01,0
611,18892,7.0,7.0,4.0,39.0,3.8,0,0,1.0,0,0.0,0
612,362,6.0,8.0,4.0,35.0,3.5,0,0,1.0,0,0.0,0
613,7358,8.0,9.0,3.0,37.0,3.2,0,0,1.0,0,0.01,0
614,18747,10.0,9.0,3.0,40.0,3.8,0,0,1.0,0,0.0,0
615,15677,5.0,2.0,3.0,34.0,3.1,0,3,1.0,0,0.03,0
616,18242,2.0,4.0,4.0,39.0,2.6,1,0,1.0,0,0.05939894255408868,0
617,9292,5.0,3.0,5.0,37.0,3.6,0,0,1.0,0,0.01,0
618,16804,8.0,8.0,4.0,43.0,3.0,1,0,1.0,0,0.0,0
619,15266,4.0,4.0,5.0,38.0,3.1,1,0,1.0,0,0.01,0
620,16280,10.0,10.0,4.0,31.0,3.1,1,0,2.0,0,0.0,0
621,8925,10.0,9.0,4.0,41.0,3.6,1,0,1.0,0,0.0,0
622,14,5.0,3.0,4.0,34.0,3.5,0,0,1.0,0,0.2730461689584679,0
623,20145,3.0,3.0,5.0,41.0,2.3,0,0,1.0,0,0.06,0
624,2305,3.0,4.0,2.0,42.0,3.4,0,0,1.0,0,0.0,0
625,6459,9.0,10.0,3.0,39.0,3.2,0,0,1.0,0,0.02,0
626,4600,5.0,6.0,3.0,36.0,3.3,1,0,1.0,0,0.10226050010114335,0
627,9707,10.0,10.0,5.0,41.0,2.9,1,0,1.0,0,0.0,0
628,15764,5.0,6.0,5.0,41.5,3.1,1,0,1.0,0,0.05,0
629,16324,4.0,2.0,5.0,40.0,3.1,1,0,1.0,0,0.1,0
630,19026,4.0,6.0,4.0,37.0,3.8,0,0,1.0,0,0.0,0
631,20051,7.0,7.0,4.0,41.5,2.5,1,0,2.0,0,0.06,0
632,2155,8.0,9.0,4.0,40.0,3.4,0,0,1.0,0,0.008866042469861085,0
633,1237,8.0,9.0,4.0,34.0,3.5,1,0,1.0,0,0.0,0
634,17848,10.0,8.0,3.0,39.0,3.0,1,0,1.0,0,0.0,0
635,18761,1.0,2.0,3.0,43.5,3.8,1,0,1.0,0,0.03,0
636,10147,3.0,3.0,3.0,32.0,2.9,1,0,1.0,0,0.12886604246986108,0
637,20118,2.0,4.0,3.0,35.0,2.3,1,0,1.0,0,0.15,0
638,2142,6.0,4.0,3.0,39.0,3.4,0,0,1.0,0,0.0,0
639,15882,9.0,7.0,5.0,35.0,3.1,1,0,1.0,0,0.03,0
640,9690,4.0,7.0,4.0,34.5,2.9,1,0,1.0,0,0.1,0
641,2097,10.0,10.0,3.0,38.0,3.4,1,0,1.0,0,0.0,0
642,18549,5.0,3.0,4.0,42.0,2.6,1,0,1.0,0,0.08,0
643,19089,10.0,10.0,4.0,35.0,3.8,1,0,1.0,0,0.0,0
644,7406,4.0,3.0,3.0,32.0,3.2,0,0,1.0,0,0.02682910721648085,0
645,5131,1.0,1.0,5.0,47.0,3.3,1,2,1.0,0,0.16,1
646,7220,1.0,1.0,3.0,36.0,3.2,1,0,1.0,0,0.03,0
647,1033,10.0,9.0,5.0,47.0,3.5,1,0,1.0,0,0.0,0
648,18693,3.0,2.0,2.0,31.0,3.8,0,0,1.0,0,0.14,0
649,8857,7.0,6.0,4.0,38.0,3.6,0,0,1.0,0,0.0,0
650,15145,9.0,8.0,3.0,47.0,3.1,0,0,1.0,0,0.0,0
651,10638,8.0,7.0,4.0,31.5,2.9,1,0,1.0,0,0.0,0
652,6266,8.0,6.0,4.0,27.0,3.2,1,0,1.0,0,0.16,0
653,5668,2.0,3.0,5.0,33.0,3.2,1,0,1.0,0,0.02,0
654,11707,10.0,9.0,3.0,41.0,2.8,1,0,1.0,0,0.0,0
655,14659,8.0,7.0,4.0,40.0,3.1,0,0,1.0,0,0.03,0
656,9247,6.0,6.0,4.0,44.0,3.6,1,0,1.0,0,0.0,0
657,1999,6.0,7.0,3.0,36.0,3.4,0,0,1.0,0,0.0,0
658,1432,4.0,5.0,1.0,38.0,3.5,1,0,1.0,0,0.1,0
659,1781,10.0,9.0,3.0,34.0,3.4,1,0,1.0,0,0.0,0
